avis1;text;id
1;le nouvel hitler on l'a Schwab a dit que Macron est le GUIDE (le Fuhreur) https://t.co/WM1OvcknuZ;1466461467054690305
1;Sale race d'égoïstes de merde;1466461347076575232
0;Lyndon souffrait d'un trouble, le syndrome de fatigue chronique, dont il fut diagnostiqué. Pour faire simple il était constamment fatigué pendant de longues périodes, et malgré de gros sommeils (8 heures), il était crevé (Et faisait aussi des malaises.). 12/43;1466461191627280384
0;Le mec shooté au vaccin prêt à se faire injecter 14 doses mais qui crève de trouille quand il croise un non-vax ! Y en a franchement c'est d'un psy dont ils ont le plus besoin, pas d'un vaccin !! https://t.co/2YqoSo13Nf;1466461134932914176
0;"@StephBeren @EdgardRiviere @RaisonJ @richardsurterre Bien sûr oui. Comme ça vous auriez dit ""Regardez il appelle à frapper ses opposants bouh facho nazi terroriste ! (no joke c'est vraiment les termes qu'on m'a attribué)""
Je le connais déjà ce genre de discours, surtout ces derniers temps. Je suis vacciné.";1466460813703712774
1;Il aura mis fin au suspens en l'espace d'un quart d'heure avec un double jaune digne des plus grands esthètes. Et il met également fin à l'hégémonie des latéraux dans le game du pneu crevé. Bravo @PalloisN 🍻 https://t.co/xO6yszmejH https://t.co/OTCh22vdgY;1466460773203550214
0;"@Bienuquoi14 @Lencyclopediste Hitler ne s'est jamais caché.
Le nazisme c'est plus compliqué.
Il y a eu des persécutions aussi de musulman au Maghreb.
 
J'ai pas trouvé une étude historienne sérieuse..

Je ne me prononcerai pas.";1466460606379220995
1;Je prépare un thread pour tous mes negre https://t.co/tEtAxktSe9;1466460562955583488
1;@AldoSterone111 Non , puisque la il la reproduisent sur leurs peuple via une U.E fondé par les usa et d'anciens nazi;1466460508064780289
1;@AldoSterone111 Les nazis resteront toujours les nazisw il attendaient juste le bon moment pour recommencer. Comme l’avait dit Hitler à sa mort, il faudra 100 ans pour tout recommencer. On en a eu 80 pour que les nazis reviennent.;1466460501739769858
1;"Hitler la rêver, l'europe le fait.
https://t.co/gxWedfEtyV";1466460317366558720
0;@christine_kelly @franceinter Les idées de @StephanTroussel ressemblent beaucoup à celles d’Hitler ou Lénine pour le coup 😉;1466460269316562953
0;J'ferais jamais de trêve et tant pis si j'en crève;1466460123916869632
1;"virez cette "" pourriture""  macronarde !  un nazi  !  un grand malade  de la tête ! https://t.co/JLv9Sn6ZWN";1466460068778496009
1;Fascist republican profiteers nazi coup https://t.co/e5abjSWwFs;1466459953787408387
1;@Clementl_vf Fuck un putain de negro qui jalouse son frère;1466459947781271557
0;Vais me tuer elle pense que Hitler a fake sa mort ?????????? https://t.co/aoV1Vo3DOx;1466459913933275146
0;@pittbull_grrr @PaulMaxit il y a beaucoup de mensonge sur les nazis, par exemple, Hitler était contre la vaccination forcé;1466459892147965967
1;"""je suis le maître absolu"" BAHAHAHA ok hitler 💀 https://t.co/hIsxzAqzYE";1466459890088562691
1;@KalemiMatilda Le nazi fan d'internement et déportation n'a pas la côte ?;1466459828130398216
0;@skyy_tron @mms_xix réel perso je préfére une fin mauvaise ou quoi mais marquante et incroyable (ex la part 1 de jojo ou le prota crève) qu'une fin gentille et tout;1466459802448576514
1;@__Denilsoon_ @RERB Y'en a vrmt marre de cette sale race de singe;1466459742986022913
0;@stanislasrig @StephanTroussel Rigault alors, néo nazi.. ou pas? https://t.co/dWnEnewdRh;1466459735612399625
0;@BenBeckkkk @SofianeArbeloa Si tu pars de ce principe il faut laisser la Chine exploiter les ouïghours car c'est leurs principes et il fallait aussi laisser le régime nazi de commettre ce qu'ils ont commis vu que c'était aussi leurs idées.;1466459719229485061
0;"@Nest_Kly @Cyrilhanouna Comment tu les trouves ? 😅

Moi j'ai une folle d'extrême droite qui me traite de nazillon. https://t.co/dHCX7ecz9z

C'est drôle aussi. Surtout que pour elle chauve = nazi

Voilà le niveau";1466459714666078213
1;@__Denilsoon_ @RERB Sale bougnoul de merde , tjr les meme c'est arabe mal élevé retourner dans votre pays;1466459697955979269
0;Avec un peu de chance on crève tous https://t.co/pkr4UwpkV0;1466459627936223237
1;"Je suis une #femme #metisse d’afrique et d’europe et #musulmane et la, aujourd’hui je viens de me rendre compte que j’ai peur, une vraie peur..j’ai peur de #hitler ou comme vous l’appeler de nos jours : j’ai peur de #Zemmour2022.
pourquoi un homme comme lui a le droit d’exister?";1466459624979283972
0;J’creve tailler loin au soleil à cette h ci;1466459537083404298
1;Fascist republican profiteers nazi coup https://t.co/xp8AofxPF6;1466459215665393667
0;@KmiKzZz_Alexis @terracid C'est vraiment désolant.... Vivement que la plateforme crève. Ils ont supprimés les likes et maintenant ils censure un truc déja censuré qui en plus est un dessin... J'ai hâte que y'ait un bon gros youtubeur (jdg au hasard) qui quitte YTB pour aller sur une autre plateforme;1466459146044297220
0;on s’en sort ou on crève à deux;1466459097675579392
1;@idrissaberkane Ça suit la droite ligne de En Marche. Ce slogan récupéré de Pétain « La France En Marche » ! Toute ressemblance avec un petit dictateur Nazi ne serait que pur coïncidence !;1466459095884566529
1;@Marzinhoo_ @DocMartinLyon Quelqu'un peut penser qu'on peut priver une partie de la population en bonne santé de ses droits et libertés sous couvert d'un variant déclaré BENIN par le prof qui l'a séquencé? Qu'à fait Hitler pr stigmatiser les juifs ds l'indifférence generale?il faudra arriver jusqu'où ?;1466459087021957123
1;Quelle est la différence entre un nazi et ce monsieur qui était le meilleur ami et le maître à penser de Francis Lalanne ? Oui Francis Lalanne, le chanteur humaniste, vous savez... 😂🤣 https://t.co/wdOtL09eDa;1466458898928476171
0;@Actu17 Taré! Pourvu qu'il crève!;1466458461714235412
0;J’ai mis ma première story à la une, je suis officiellement un negro coco jojo https://t.co/gmBmuFbuai;1466458314804453381
0;Il devrait être nettement moins bridé, au moins. https://t.co/dYhPvfmded;1466458289579991040
0;@smgdenis @JFaerber L'extrême-droite n'assume jamais son appartenance... Après je reconnais qu'appartenir au même camp historique qu'Hitler et autre Mussolini, c'est pas bon pour la communication...;1466457966857572359
0;@JReberlan @CPASGAGNE69 @christine_kelly @franceinter Il prônait le National SOCIALISTE de Hitler qui n'avait rien à voir avec le socialisme de gauche !;1466457936461451264
1;"#electionpresidentielle  #Presidentielle2022 Je vois pas comment #Zemmour2022 peut surprendre #MarieLePen prend trop de place  dans l'échiquier mathématiques Zemmour il  ne peut faire qu'un bon % au premier tour mais il sera jamais  Le Petit Hitler qui croit être&gt;";1466457772015460354
1;"@Onsenfo11473468 @Chris301001 @RaffyMaurice @LeFcl5600 @Cyrilhanouna Tu as loupé tes cours de sciences pour dire autant de conneries ?
Tu sais que ton nazi phillipot...il est pro vaccination/ pro confinement...
Et il a vu que en faisant les fonds de caniveaux ils allaient réussir à ramasser les plus gros déchets de fdp que la France possèdent";1466457764893450240
0;"Elle qui à toujours eu une bonne relation son père se retrouve éplorée lorsque celui-ci quitte le domicile en 1935 sans un mot après être devenu sympathisant nazi. 

En 1939 la 2de guerre mondiale éclate, et alors qu’Audrey étudie dans un pensionnat en Angleterre, sa mère,- https://t.co/kBTVMawXSA";1466457659331301376
0;@imvnita mal à la gorge et au crane.... j'espère c'est juste la crève .....;1466457659192889349
0;@Benoit36562542 @bdemontille @ECiotti @blanc_etienne Oui oui au moins … nazi fascistes tyrans dictateurs. Qu’est ce que vous avez oublié? Cohérents et droits? Conviction et courage? Conservateurs et prophètes ! Demain ils seront érigés comme les hommes qui ont fait l’histoire et vous disparaîtrez aux oubliettes;1466457651773063172
1;Fascist republican profiteers nazi coup https://t.co/RqhDxnbhxX;1466457542414848002
0;Il est crevé avec un peu de chance... Un martyre... https://t.co/d8eevF8cRd;1466457489961013250
0;S'il crève, bon débarras https://t.co/mBERqvSXsN;1466457417529573379
0;@kennedysneant @Lencyclopediste Bah pas vraiment en sois, Hitler n'a jamais cacher son admiration pour l'islam il a même déclaré dans mein khamph que la pire chose qui soit arrivé à l'Europe c'est que les musulmans aient été arrêté à poitier. Il trouvait le christianisme trop mou et trop pacifique;1466457307362086915
0;J'aurais préférée qu'on me crève un oeil pour pas le voir dans les bras d'une autre;1466457263653146626
0;@stanislasrig Rigault alors vous êtes néo nazi ou pas? https://t.co/opMT3E6Hc8;1466457244682305539
0;@Sofie_Merckx @alexanderdecroo ils ne le feront pas, ils veulent juste s'en mettre plein les poches, qu'on crève les indiffère, on est du bétail facile à remplacer !;1466457199853592576
0;@AldoSterone111 Oui. C'est exactement le discours de Lénine, Hitler, Pol Pot, etc. La nullité intellectuelle est dangereuse.;1466457188700934148
0;@lemielzer prends un truc pour moi steuuuuuplais je creve de faim;1466457186155085826
0;Même si Tuchel semble enfin faire confiance à Ziyech ces derniers temps et malgré les 5 buts/Assists lors de ces derniers matchs. Je pense tjrs qu’il est bridé par l’allemand et je souhaite qu’il puisse quitter ce club et avoir les clefs de l’animation offensive ailleurs #Chelsea https://t.co/YrlsCtQEof;1466457171378507784
1;Personne t'entendra couiner - vidéo beur gay de @CITEBEUR avec Walid le Zobeur et Cooper à mater ici: https://t.co/7P6EEdvp66 https://t.co/ldqQc4Tv4h;1466457082945847305
1;@publicsenat ce Francois Sauvadet est un être ignoble, un sans scrupule , capable du pire .un vrai nazi;1466457002150969350
1;@antreprenorul @PeterSweden7 Nazi pass?😅;1466456874916749312
1;Fascist republican profiteers nazi pigs https://t.co/moyVchdNQG;1466456843778023425
0;"@Santeducation @GNadeauDubois @QuebecSolidaire @emiliselt Donc ta solution c'est; fuck Senneterre et ses 3000 habitants; vous êtes trop petits pour qu'ont vous soigne et ont préfère vous laisser crevé?";1466456694632980482
1;Fascist republican profiteers nazi coup https://t.co/8r3R7yNOgX;1466456621219938305
1;"@PhilippeMurer Il a totalement raison, on ne combat pas Z, le Hitler français, avec des sourires et des courbettes. Et le ""je ne soutien pas mais..."" =soutenir";1466456518258212868
1;"La stupidité humaine sans limite !!!!
Et l'autre flic qui passe les menotes au mort 🤮🤮🤮

C'est ce qui nous pend au nez, à force de laisser la bride sur le cou à toute la flicaille de France. 
https://t.co/EEijElxOQO";1466456346270785541
0;je sens que je vais attraper la crève;1466456256676249600
1;Fascist republican profiteers nazi coup https://t.co/CuPkKOqJ0g;1466456016464220163
0;@SangiPedro @podpahpodcast @LulaOficial Chola maaais baby nazi;1466455840349736965
0;Rer À.. ligne des suicides je crève;1466455827217272833
1;Fascist republican profiteers nazi coup https://t.co/JSjY3yQrMW;1466455798532362249
1;@JeremieDF @DominiqueNc J'irais même jusqu'à réduire sa bio à : tout simplement nazi;1466455622526943235
1;Oui c'est les chats d'Hitler @EmmanuelMacron https://t.co/d91YA04Tod;1466455544525434896
1;@MaxA330 @Chris301001 @RaffyMaurice @LeFcl5600 @Cyrilhanouna C'est toi le nazi qui veut piquer des gosses Maxou, va prendre tes doses, t'es tendu la serpillère en marche.;1466455453542588416
0;@Japonegro94 @MontCorvo_Off NOOOON NEGRO ILS ONT PAS LE DEOIT DE FLANCHER ODA A PAS LE DROIT;1466455269622353920
0;@Doh_MTL @DominiqueNc En plus, Jésus était juif.  Comment tu peux être catholique et anti-sioniste? Je sais que l'argument est que c'est des juifs qui l'ont tué... Hitler était catholique et Staline athé... C'est quoi son point déjà?;1466454786744754182
0;@Saint_Pepe_ MalcolmX nous parlerait de «nègre de Salon » sans hésiter;1466454635267379206
0;"Herbert Hagen, l'autre nazi actif de la rafle de 1942
Avec Oberg et un certain Bousquet, il fera régner la terreur !
https://t.co/X3LMnYEe4m

#histoire  #Nazi (s)  #Shoah";1466454582268030977
0;@MLP_officiel Ça rappelle un peu l'Allemagne nazi ou certains endroits étaient réservés aux Allemands et interdits aux juifs 💩💩💩💩💩 https://t.co/mKxKB54UK7;1466454390504579081
0;@l_o_u_tg crève;1466454322758225923
0;"Premier manga : Fruits Basket
Dernier manga : Esprits d'ailleurs
Meilleur manga : The Ancient Magus Bride / Fruits Basket
Lu le plus de fois : Fruits Basket
La bonne surprise : Twinkle Stars
Prochain manga : L'Eden des sorcières
Manga le plus attendu en France : 🤷‍♂️ https://t.co/cQCa0KtUtH";1466453879948812296
0;"@RNational_off En leur coupant les mains avant de les expulser...
Je rêve d'une Gestapo version française anti negre et anti raton";1466453788353515528
0;Qu'il creve ce con. https://t.co/4nAHwHpdMP;1466453757777035272
0;"@FalgarDLaw @JVCom Enfin, le système de matchmaking par skill récemment introduit fonctionne mal, et fait que n'importe quel tueur un minimum decent se retrouve matché avec des survivants avec 3000h de jeu chaque game.

Jouer pour le fun n'est plus possible, c'est sue ou crêve";1466453568710397958
1;@Dodolegoat_ @ConflitsFrance Ptdr les pros macrouille qui m lâchent des ''t dégueu de comparé avek le nazi'' je dit juste ce qu'il se passe aux Pays-Bas, en Australie, etc. Les seules qui ramène au nazisme ed coup c'est VOUS. Encore plus horrible que vous continuez à défendre ça en étant conscient de ça.;1466453567020187657
0;@UnionSanitaire Non jusqu au bout en faite quitte à crevé;1466453428071186437
0;@silenceestdor1 @f_philippot Et chopez-vous une bonne crève 😂😂😂;1466453406214762496
1;@ezro176 t'es pire que moi negro;1466453383217360900
1;@BAN05063867 Elle devrait se remémorer l'histoire de l'Autriche et de l’Allemagne des années 30 et 40. Sa philo à deux balles elle peut se la mettre bien profond ! Elle pue le nazi !;1466453348517924872
1;"3/n
C’est Joseph Goebbels, ministre de la Propagande de Hitler, qui représente l’Allemagne, « entouré par une vingtaine de jeunes gens armés ». (...) Quand le plaignant expose les violences antisémites dont se rendent coupables les Allemands, il est brutalement interrompu";1466453053909966848
0;Je m'ennuie a en crevé et chui en art bloc;1466452897604980739
1;@Doh_MTL @JeanPhi90434995 C'est un nazi qui veut exterminer les juifs. Il se cache derrière la religion pour se donner un semblant d'être un être bon et juste.;1466452643983736832
0;@VikenHimself @Reformed____ Il a 70 ans le poto il va toujours plus loin mdr normalement là il est crevé il se prend plus la tête;1466452633074475021
